time,bridgeInflow,bridgeOutflow,bridgeNbInSwaps,bridgeNbOutSwaps
2022-04-18 20:00:00,0.0,0.0,0.0,0.0
2022-04-18 21:00:00,0.0,0.0,0.0,0.0
2022-04-18 22:00:00,0.0,0.0,0.0,0.0
2022-04-18 23:00:00,0.0,0.0,0.0,0.0
2022-04-19 00:00:00,0.0,0.0,0.0,0.0
2022-04-19 01:00:00,0.0,0.0,0.0,0.0
2022-04-19 02:00:00,0.0,0.0,0.0,0.0
2022-04-19 03:00:00,0.0,0.0,0.0,0.0
2022-04-19 04:00:00,0.0,0.0,0.0,0.0
2022-04-19 05:00:00,0.0,0.0,0.0,0.0
2022-04-19 06:00:00,0.0,0.0,0.0,0.0
2022-04-19 07:00:00,0.0,0.0,0.0,0.0
2022-04-19 08:00:00,0.0,0.0,0.0,0.0
2022-04-19 09:00:00,0.0,0.0,0.0,0.0
2022-04-19 10:00:00,0.0,0.0,0.0,0.0
2022-04-19 11:00:00,0.0,0.0,0.0,0.0
2022-04-19 12:00:00,0.0,0.0,0.0,0.0
2022-04-19 13:00:00,0.0,0.0,0.0,0.0
2022-04-19 14:00:00,0.0,0.0,0.0,0.0
2022-04-19 15:00:00,0.0,0.0,0.0,0.0
2022-04-19 16:00:00,0.0,0.0,0.0,0.0
2022-04-19 17:00:00,0.0,0.0,0.0,0.0
2022-04-19 18:00:00,0.0,0.0,0.0,0.0
2022-04-19 19:00:00,0.0,0.0,0.0,0.0
2022-04-19 20:00:00,0.0,0.0,0.0,0.0
2022-04-19 21:00:00,0.0,0.0,0.0,0.0
2022-04-19 22:00:00,0.0,0.0,0.0,0.0
2022-04-19 23:00:00,0.0,0.0,0.0,0.0
2022-04-20 00:00:00,0.0,0.0,0.0,0.0
2022-04-20 01:00:00,0.0,0.0,0.0,0.0
2022-04-20 02:00:00,0.0,0.0,0.0,0.0
2022-04-20 03:00:00,0.0,0.0,0.0,0.0
2022-04-20 04:00:00,0.0,0.0,0.0,0.0
2022-04-20 05:00:00,0.0,0.0,0.0,0.0
2022-04-20 06:00:00,0.0,0.0,0.0,0.0
2022-04-20 07:00:00,0.0,0.0,0.0,0.0
2022-04-20 08:00:00,0.0,0.0,0.0,0.0
2022-04-20 09:00:00,0.0,0.0,0.0,0.0
2022-04-20 10:00:00,0.0,0.0,0.0,0.0
2022-04-20 11:00:00,0.0,0.0,0.0,0.0
2022-04-20 12:00:00,0.0,0.0,0.0,0.0
2022-04-20 13:00:00,0.0,0.0,0.0,0.0
2022-04-20 14:00:00,0.0,0.0,0.0,0.0
2022-04-20 15:00:00,0.0,0.0,0.0,0.0
2022-04-20 16:00:00,0.0,0.0,0.0,0.0
2022-04-20 17:00:00,0.0,0.0,0.0,0.0
2022-04-20 18:00:00,0.0,0.0,0.0,0.0
2022-04-20 19:00:00,0.0,0.0,0.0,0.0
2022-04-20 20:00:00,0.0,0.0,0.0,0.0
2022-04-20 21:00:00,0.0,0.0,0.0,0.0
2022-04-20 22:00:00,0.0,0.0,0.0,0.0
2022-04-20 23:00:00,0.0,0.0,0.0,0.0
2022-04-21 00:00:00,0.0,0.0,0.0,0.0
2022-04-21 01:00:00,0.0,0.0,0.0,0.0
2022-04-21 02:00:00,0.0,0.0,0.0,0.0
2022-04-21 03:00:00,0.0,0.0,0.0,0.0
2022-04-21 04:00:00,0.0,0.0,0.0,0.0
2022-04-21 05:00:00,0.0,0.0,0.0,0.0
2022-04-21 06:00:00,0.0,0.0,0.0,0.0
2022-04-21 07:00:00,0.0,0.0,0.0,0.0
2022-04-21 08:00:00,0.0,0.0,0.0,0.0
2022-04-21 09:00:00,0.0,0.0,0.0,0.0
2022-04-21 10:00:00,0.0,0.0,0.0,0.0
2022-04-21 11:00:00,0.0,0.0,0.0,0.0
2022-04-21 12:00:00,0.0,0.0,0.0,0.0
2022-04-21 13:00:00,0.0,0.0,0.0,0.0
2022-04-21 14:00:00,0.0,0.0,0.0,0.0
2022-04-21 15:00:00,0.0,0.0,0.0,0.0
2022-04-21 16:00:00,0.0,0.0,0.0,0.0
2022-04-21 17:00:00,0.0,0.0,0.0,0.0
2022-04-21 18:00:00,0.0,0.0,0.0,0.0
2022-04-21 19:00:00,0.0,0.0,0.0,0.0
2022-04-21 20:00:00,0.0,0.0,0.0,0.0
2022-04-21 21:00:00,0.0,0.0,0.0,0.0
2022-04-21 22:00:00,5.98,0.0,2.0,0.0
2022-04-21 23:00:00,0.0,0.0,0.0,0.0
2022-04-22 00:00:00,0.0,0.0,0.0,0.0
2022-04-22 01:00:00,0.0,0.0,0.0,0.0
2022-04-22 02:00:00,0.0,0.0,0.0,0.0
2022-04-22 03:00:00,0.0,0.0,0.0,0.0
2022-04-22 04:00:00,0.0,0.0,0.0,0.0
2022-04-22 05:00:00,0.0,0.0,0.0,0.0
2022-04-22 06:00:00,0.0,0.0,0.0,0.0
2022-04-22 07:00:00,0.0,0.0,0.0,0.0
2022-04-22 08:00:00,0.0,0.0,0.0,0.0
2022-04-22 09:00:00,0.0,0.0,0.0,0.0
2022-04-22 10:00:00,0.0,0.0,0.0,0.0
2022-04-22 11:00:00,0.0,0.0,0.0,0.0
2022-04-22 12:00:00,0.0,0.0,0.0,0.0
2022-04-22 13:00:00,0.0,0.0,0.0,0.0
2022-04-22 14:00:00,0.0,0.0,0.0,0.0
2022-04-22 15:00:00,0.0,0.0,0.0,0.0
2022-04-22 16:00:00,0.0,0.0,0.0,0.0
2022-04-22 17:00:00,0.0,0.0,0.0,0.0
2022-04-22 18:00:00,0.0,0.0,0.0,0.0
2022-04-22 19:00:00,0.0,0.0,0.0,0.0
2022-04-22 20:00:00,0.0,0.0,0.0,0.0
2022-04-22 21:00:00,0.0,0.0,0.0,0.0
2022-04-22 22:00:00,0.0,0.0,0.0,0.0
2022-04-22 23:00:00,0.0,0.0,0.0,0.0
2022-04-23 00:00:00,0.0,0.0,0.0,0.0
2022-04-23 01:00:00,0.0,0.0,0.0,0.0
2022-04-23 02:00:00,0.0,0.0,0.0,0.0
2022-04-23 03:00:00,0.0,0.0,0.0,0.0
2022-04-23 04:00:00,0.0,0.0,0.0,0.0
2022-04-23 05:00:00,0.0,0.0,0.0,0.0
2022-04-23 06:00:00,0.0,0.0,0.0,0.0
2022-04-23 07:00:00,0.0,0.0,0.0,0.0
2022-04-23 08:00:00,0.0,0.0,0.0,0.0
2022-04-23 09:00:00,0.0,0.0,0.0,0.0
2022-04-23 10:00:00,0.0,0.0,0.0,0.0
2022-04-23 11:00:00,0.0,0.0,0.0,0.0
2022-04-23 12:00:00,0.0,0.0,0.0,0.0
2022-04-23 13:00:00,0.0,0.0,0.0,0.0
2022-04-23 14:00:00,0.0,0.0,0.0,0.0
2022-04-23 15:00:00,0.0,0.0,0.0,0.0
2022-04-23 16:00:00,0.0,0.0,0.0,0.0
2022-04-23 17:00:00,0.0,0.0,0.0,0.0
2022-04-23 18:00:00,0.0,0.0,0.0,0.0
2022-04-23 19:00:00,2.99,0.0,1.0,0.0
2022-04-23 20:00:00,0.0,0.0,0.0,0.0
2022-04-23 21:00:00,0.0,0.0,0.0,0.0
2022-04-23 22:00:00,0.0,0.0,0.0,0.0
2022-04-23 23:00:00,0.0,0.0,0.0,0.0
2022-04-24 00:00:00,0.0,0.0,0.0,0.0
2022-04-24 01:00:00,0.0,0.0,0.0,0.0
2022-04-24 02:00:00,0.0,0.0,0.0,0.0
2022-04-24 03:00:00,0.0,0.0,0.0,0.0
2022-04-24 04:00:00,0.0,0.0,0.0,0.0
2022-04-24 05:00:00,0.0,0.0,0.0,0.0
2022-04-24 06:00:00,0.0,0.0,0.0,0.0
2022-04-24 07:00:00,0.0,0.0,0.0,0.0
2022-04-24 08:00:00,0.0,0.0,0.0,0.0
2022-04-24 09:00:00,0.0,0.0,0.0,0.0
2022-04-24 10:00:00,0.0,0.0,0.0,0.0
2022-04-24 11:00:00,3.68,0.0,1.0,0.0
2022-04-24 12:00:00,1.99,0.0,1.0,0.0
2022-04-24 13:00:00,0.0,0.0,0.0,0.0
2022-04-24 14:00:00,0.0,0.0,0.0,0.0
2022-04-24 15:00:00,0.0,0.0,0.0,0.0
2022-04-24 16:00:00,0.0,0.0,0.0,0.0
2022-04-24 17:00:00,0.0,0.0,0.0,0.0
2022-04-24 18:00:00,0.0,0.0,0.0,0.0
2022-04-24 19:00:00,0.0,0.0,0.0,0.0
2022-04-24 20:00:00,0.0,0.0,0.0,0.0
2022-04-24 21:00:00,0.0,0.0,0.0,0.0
2022-04-24 22:00:00,0.0,-2.4800000000000004,0.0,1.0
2022-04-24 23:00:00,0.0,0.0,0.0,0.0
2022-04-25 00:00:00,0.0,0.0,0.0,0.0
2022-04-25 01:00:00,0.0,0.0,0.0,0.0
2022-04-25 02:00:00,0.0,0.0,0.0,0.0
2022-04-25 03:00:00,0.0,0.0,0.0,0.0
2022-04-25 04:00:00,0.0,0.0,0.0,0.0
2022-04-25 05:00:00,0.0,0.0,0.0,0.0
2022-04-25 06:00:00,0.0,0.0,0.0,0.0
2022-04-25 07:00:00,0.0,0.0,0.0,0.0
2022-04-25 08:00:00,4.98,0.0,2.0,0.0
2022-04-25 09:00:00,0.0,0.0,0.0,0.0
2022-04-25 10:00:00,0.0,0.0,0.0,0.0
2022-04-25 11:00:00,0.0,0.0,0.0,0.0
2022-04-25 12:00:00,1.07095411,0.0,1.0,0.0
2022-04-25 13:00:00,0.0,-1.0,0.0,1.0
2022-04-25 14:00:00,0.0,0.0,0.0,0.0
2022-04-25 15:00:00,0.0,0.0,0.0,0.0
2022-04-25 16:00:00,0.0,0.0,0.0,0.0
2022-04-25 17:00:00,0.0,0.0,0.0,0.0
2022-04-25 18:00:00,0.0,0.0,0.0,0.0
2022-04-25 19:00:00,0.0,0.0,0.0,0.0
2022-04-25 20:00:00,0.0,0.0,0.0,0.0
2022-04-25 21:00:00,0.0,0.0,0.0,0.0
2022-04-25 22:00:00,1.99,0.0,1.0,0.0
2022-04-25 23:00:00,0.0,0.0,0.0,0.0
2022-04-26 00:00:00,0.0,0.0,0.0,0.0
2022-04-26 01:00:00,0.0,0.0,0.0,0.0
2022-04-26 02:00:00,0.0,0.0,0.0,0.0
2022-04-26 03:00:00,0.0,0.0,0.0,0.0
2022-04-26 04:00:00,0.0,0.0,0.0,0.0
2022-04-26 05:00:00,0.0,0.0,0.0,0.0
2022-04-26 06:00:00,0.0,0.0,0.0,0.0
2022-04-26 07:00:00,3.37,0.0,2.0,0.0
2022-04-26 08:00:00,3600.67,0.0,2.0,0.0
2022-04-26 09:00:00,0.0,0.0,0.0,0.0
2022-04-26 10:00:00,102.96999999999998,0.0,3.0,0.0
2022-04-26 11:00:00,614.96,0.0,4.0,0.0
2022-04-26 12:00:00,19499.98,0.0,2.0,0.0
2022-04-26 13:00:00,0.0,0.0,0.0,0.0
2022-04-26 14:00:00,5.98,0.0,2.0,0.0
2022-04-26 15:00:00,0.0,0.0,0.0,0.0
2022-04-26 16:00:00,0.0,0.0,0.0,0.0
2022-04-26 17:00:00,0.0,0.0,0.0,0.0
2022-04-26 18:00:00,0.0,0.0,0.0,0.0
2022-04-26 19:00:00,224.49,0.0,1.0,0.0
2022-04-26 20:00:00,0.0,0.0,0.0,0.0
2022-04-26 21:00:00,0.0,0.0,0.0,0.0
2022-04-26 22:00:00,0.0,0.0,0.0,0.0
2022-04-26 23:00:00,0.0,0.0,0.0,0.0
2022-04-27 00:00:00,0.0,0.0,0.0,0.0
2022-04-27 01:00:00,0.0,0.0,0.0,0.0
2022-04-27 02:00:00,0.0,0.0,0.0,0.0
2022-04-27 03:00:00,0.0,0.0,0.0,0.0
2022-04-27 04:00:00,0.0,0.0,0.0,0.0
2022-04-27 05:00:00,0.0,0.0,0.0,0.0
2022-04-27 06:00:00,0.0,0.0,0.0,0.0
2022-04-27 07:00:00,0.0,0.0,0.0,0.0
2022-04-27 08:00:00,0.0,0.0,0.0,0.0
2022-04-27 09:00:00,0.0,0.0,0.0,0.0
2022-04-27 10:00:00,99.99,0.0,1.0,0.0
2022-04-27 11:00:00,0.0,0.0,0.0,0.0
2022-04-27 12:00:00,0.0,0.0,0.0,0.0
2022-04-27 13:00:00,0.0,0.0,0.0,0.0
2022-04-27 14:00:00,0.0,0.0,0.0,0.0
2022-04-27 15:00:00,0.0,0.0,0.0,0.0
2022-04-27 16:00:00,0.99,0.0,1.0,0.0
2022-04-27 17:00:00,9.99,0.0,1.0,0.0
2022-04-27 18:00:00,1.09,-29.999999999999986,1.0,1.0
2022-04-27 19:00:00,16.98,0.0,2.0,0.0
2022-04-27 20:00:00,6.98,0.0,2.0,0.0
2022-04-27 21:00:00,3.99,0.0,1.0,0.0
2022-04-27 22:00:00,13.08,0.0,2.0,0.0
2022-04-27 23:00:00,4.79812272,0.0,1.0,0.0
2022-04-28 00:00:00,50.980000000000004,-3.9999999999999982,2.0,1.0
2022-04-28 01:00:00,0.0,-3.0000000099999973,0.0,1.0
2022-04-28 02:00:00,0.0,0.0,0.0,0.0
2022-04-28 03:00:00,1.93205671,0.0,1.0,0.0
2022-04-28 04:00:00,0.0,0.0,0.0,0.0
2022-04-28 05:00:00,0.0,0.0,0.0,0.0
2022-04-28 06:00:00,0.0,0.0,0.0,0.0
2022-04-28 07:00:00,0.0,0.0,0.0,0.0
2022-04-28 08:00:00,0.0,0.0,0.0,0.0
2022-04-28 09:00:00,0.0,-10.000000000000002,0.0,1.0
2022-04-28 10:00:00,111.47999999999999,0.0,2.0,0.0
2022-04-28 11:00:00,5.07398593,0.0,2.0,0.0
2022-04-28 12:00:00,14.98,0.0,2.0,0.0
2022-04-28 13:00:00,30.969999999999995,-15.000000009999997,3.0,1.0
2022-04-28 14:00:00,1.09,-1.0,2.0,1.0
2022-04-28 15:00:00,0.5,-1.5,1.0,1.0
2022-04-28 16:00:00,8.99,0.0,1.0,0.0
2022-04-28 17:00:00,119.99,-3.0000000000000004,1.0,1.0
2022-04-28 18:00:00,1.99,-1.6885100000000004,1.0,1.0
2022-04-28 19:00:00,0.31,-23.741439999999997,3.0,2.0
2022-04-28 20:00:00,0.0,0.0,0.0,0.0
2022-04-28 21:00:00,0.0,-0.6000000000000001,0.0,1.0
2022-04-28 22:00:00,4.99,-10.451910010000002,1.0,2.0
2022-04-28 23:00:00,619.04565107,-5.0,4.0,1.0
2022-04-29 00:00:00,3.42,0.0,1.0,0.0
2022-04-29 01:00:00,66.47999999999999,0.0,2.0,0.0
2022-04-29 02:00:00,0.0,0.0,0.0,0.0
2022-04-29 03:00:00,9.68999999,0.0,1.0,0.0
2022-04-29 04:00:00,0.0,0.0,0.0,0.0
2022-04-29 05:00:00,0.0,0.0,0.0,0.0
2022-04-29 06:00:00,0.0,0.0,0.0,0.0
2022-04-29 07:00:00,0.0,0.0,0.0,0.0
2022-04-29 08:00:00,1.99,0.0,1.0,0.0
2022-04-29 09:00:00,112.56120247,0.0,4.0,0.0
2022-04-29 10:00:00,0.0,-1.4896600000000002,0.0,2.0
2022-04-29 11:00:00,1.99,0.0,1.0,0.0
2022-04-29 12:00:00,0.0,-1.5000000000000004,0.0,1.0
2022-04-29 13:00:00,0.0,0.0,0.0,0.0
2022-04-29 14:00:00,0.49,0.0,1.0,0.0
2022-04-29 15:00:00,0.0,-9.990000000000004,0.0,1.0
2022-04-29 16:00:00,0.0,0.0,0.0,0.0
2022-04-29 17:00:00,0.0,0.0,0.0,0.0
2022-04-29 18:00:00,4.99,0.0,1.0,0.0
2022-04-29 19:00:00,1.99,0.0,1.0,0.0
2022-04-29 20:00:00,0.0,0.0,0.0,0.0
2022-04-29 21:00:00,108.90698345,0.0,2.0,0.0
2022-04-29 22:00:00,5.1,0.0,3.0,0.0
2022-04-29 23:00:00,107.36551709000001,-156.63039001,5.0,4.0
2022-04-30 00:00:00,52.70563709,0.0,1.0,0.0
2022-04-30 01:00:00,49.99,0.0,1.0,0.0
2022-04-30 02:00:00,0.0,0.0,0.0,0.0
2022-04-30 03:00:00,0.0,0.0,0.0,0.0
2022-04-30 04:00:00,0.0,0.0,0.0,0.0
2022-04-30 05:00:00,0.0,0.0,0.0,0.0
2022-04-30 06:00:00,0.0,0.0,0.0,0.0
2022-04-30 07:00:00,0.0,0.0,0.0,0.0
2022-04-30 08:00:00,0.0,0.0,0.0,0.0
2022-04-30 09:00:00,0.0,0.0,0.0,0.0
2022-04-30 10:00:00,0.0,0.0,0.0,0.0
2022-04-30 11:00:00,2.99,0.0,1.0,0.0
2022-04-30 12:00:00,0.99,-1.79,1.0,2.0
2022-04-30 13:00:00,0.0,-0.19999999999999996,0.0,1.0
2022-04-30 14:00:00,14.74707733,-0.87,3.0,1.0
2022-04-30 15:00:00,1.99,0.0,1.0,0.0
2022-04-30 16:00:00,0.0,0.0,0.0,0.0
2022-04-30 17:00:00,51.20131005,-43.584489999999995,3.0,3.0
2022-04-30 18:00:00,59.99,-98.47000000000003,1.0,1.0
2022-04-30 19:00:00,0.0,0.0,0.0,0.0
2022-04-30 20:00:00,11.06258729,-11.0,1.0,1.0
2022-04-30 21:00:00,0.0,0.0,0.0,0.0
2022-04-30 22:00:00,0.0,0.0,0.0,0.0
2022-04-30 23:00:00,314.99,0.0,1.0,0.0
2022-05-01 00:00:00,0.0,-232.90555999999998,0.0,2.0
2022-05-01 01:00:00,0.0,0.0,0.0,0.0
2022-05-01 02:00:00,0.99,0.0,1.0,0.0
2022-05-01 03:00:00,0.0,0.0,0.0,0.0
2022-05-01 04:00:00,0.0,0.0,0.0,0.0
2022-05-01 05:00:00,0.0,0.0,0.0,0.0
2022-05-01 06:00:00,0.0,0.0,0.0,0.0
2022-05-01 07:00:00,0.0,-83.57610999999997,0.0,1.0
2022-05-01 08:00:00,59.980000000000004,0.0,2.0,0.0
2022-05-01 09:00:00,0.0,0.0,0.0,0.0
2022-05-01 10:00:00,4.99,0.0,1.0,0.0
2022-05-01 11:00:00,54.980000000000004,0.0,2.0,0.0
2022-05-01 12:00:00,23.99,-1.0,1.0,1.0
2022-05-01 13:00:00,0.0,0.0,0.0,0.0
2022-05-01 14:00:00,1.97,-1.35,1.0,1.0
2022-05-01 15:00:00,0.0,0.0,0.0,0.0
2022-05-01 16:00:00,0.99,0.0,1.0,0.0
2022-05-01 17:00:00,0.0,0.0,0.0,0.0
2022-05-01 18:00:00,9.79,-63.00000000000003,1.0,1.0
2022-05-01 19:00:00,0.0,0.0,0.0,0.0
2022-05-01 20:00:00,0.0,0.0,0.0,0.0
2022-05-01 21:00:00,29.99,0.0,1.0,0.0
2022-05-01 22:00:00,0.0,0.0,0.0,0.0
2022-05-01 23:00:00,0.0,0.0,0.0,0.0
2022-05-02 00:00:00,0.0,0.0,0.0,0.0
2022-05-02 01:00:00,0.0,0.0,0.0,0.0
2022-05-02 02:00:00,0.0,0.0,0.0,0.0
2022-05-02 03:00:00,0.0,0.0,0.0,0.0
2022-05-02 04:00:00,0.0,0.0,0.0,0.0
2022-05-02 05:00:00,0.0,0.0,0.0,0.0
2022-05-02 06:00:00,0.99,0.0,1.0,0.0
2022-05-02 07:00:00,0.0,0.0,0.0,0.0
2022-05-02 08:00:00,0.0,0.0,0.0,0.0
2022-05-02 09:00:00,0.0,0.0,0.0,0.0
2022-05-02 10:00:00,11.47179311,0.0,1.0,0.0
2022-05-02 11:00:00,0.0,0.0,0.0,0.0
2022-05-02 12:00:00,45.34172863,0.0,1.0,0.0
2022-05-02 13:00:00,0.0,0.0,0.0,0.0
2022-05-02 14:00:00,0.0,0.0,0.0,0.0
2022-05-02 15:00:00,1.99,0.0,1.0,0.0
2022-05-02 16:00:00,0.0,0.0,0.0,0.0
2022-05-02 17:00:00,0.0,-29.69999999999999,0.0,1.0
2022-05-02 18:00:00,0.0,0.0,0.0,0.0
2022-05-02 19:00:00,0.99,0.0,1.0,0.0
2022-05-02 20:00:00,0.0,0.0,0.0,0.0
2022-05-02 21:00:00,236.3469807,-235.99999999999994,1.0,1.0
2022-05-02 22:00:00,0.99,0.0,1.0,0.0
2022-05-02 23:00:00,0.0,0.0,0.0,0.0
2022-05-03 00:00:00,0.0,0.0,0.0,0.0
2022-05-03 01:00:00,0.0,0.0,0.0,0.0
2022-05-03 02:00:00,0.0,0.0,0.0,0.0
2022-05-03 03:00:00,0.0,0.0,0.0,0.0
2022-05-03 04:00:00,0.0,0.0,0.0,0.0
2022-05-03 05:00:00,0.0,0.0,0.0,0.0
2022-05-03 06:00:00,0.0,0.0,0.0,0.0
2022-05-03 07:00:00,0.0,0.0,0.0,0.0
2022-05-03 08:00:00,0.0,0.0,0.0,0.0
2022-05-03 09:00:00,61.99,-46.809,1.0,1.0
2022-05-03 10:00:00,9.79,0.0,1.0,0.0
2022-05-03 11:00:00,269.7303816,0.0,4.0,0.0
2022-05-03 12:00:00,70.99,-23.78356000000001,1.0,2.0
2022-05-03 13:00:00,0.0,-82.78000001,0.0,3.0
2022-05-03 14:00:00,1.99,0.0,1.0,0.0
2022-05-03 15:00:00,0.0,-0.6000000000000001,0.0,2.0
2022-05-03 16:00:00,0.0,-0.18000000999999632,0.0,3.0
2022-05-03 17:00:00,23.979999999999997,-20.869999999999987,2.0,2.0
2022-05-03 18:00:00,156.84363825999998,-6.200000000000001,6.0,6.0
2022-05-03 19:00:00,4.98,-10.240000000000002,2.0,2.0
2022-05-03 20:00:00,0.01299923,0.0,1.0,0.0
2022-05-03 21:00:00,24.70616227,0.0,5.0,0.0
2022-05-03 22:00:00,13.10647587,0.0,2.0,0.0
2022-05-03 23:00:00,12.64542159,0.0,1.0,0.0
2022-05-04 00:00:00,0.0,0.0,0.0,0.0
2022-05-04 01:00:00,25.979999999999997,0.0,2.0,0.0
2022-05-04 02:00:00,0.99,-5.0,1.0,1.0
2022-05-04 03:00:00,0.0,0.0,0.0,0.0
2022-05-04 04:00:00,0.0,0.0,0.0,0.0
2022-05-04 05:00:00,0.0,0.0,0.0,0.0
2022-05-04 06:00:00,12.47,0.0,3.0,0.0
2022-05-04 07:00:00,3574.45,0.0,5.0,0.0
2022-05-04 08:00:00,1120.23814447,0.0,3.0,0.0
2022-05-04 09:00:00,719.46944682,-98.74222300000001,6.0,4.0
2022-05-04 10:00:00,5249.949999999999,-2673.2171500000004,5.0,5.0
2022-05-04 11:00:00,5661.132396249999,-91.83402301,8.0,4.0
2022-05-04 12:00:00,6574.3765236499985,-346.59660501999883,10.0,3.0
2022-05-04 13:00:00,4032.3345737399986,-94.29756601000001,12.0,2.0
2022-05-04 14:00:00,6543.389993979998,-295.55751101,11.0,5.0
2022-05-04 15:00:00,3170.58576455,-2291.6833650299986,10.0,11.0
2022-05-04 16:00:00,1814.31510039,-341.31870000999925,8.0,5.0
2022-05-04 17:00:00,1365.22917407,-1679.72223801,13.0,11.0
2022-05-04 18:00:00,195.26686632,-604.121955,6.0,4.0
2022-05-04 19:00:00,270.98,-93.83183900000002,2.0,2.0
2022-05-04 20:00:00,182.24,0.0,8.0,0.0
2022-05-04 21:00:00,333.30287981000004,-237.7999599999995,9.0,5.0
2022-05-04 22:00:00,450.24679772,-54.0,4.0,1.0
2022-05-04 23:00:00,585.12750463,-87.88999999999987,5.0,1.0
2022-05-05 00:00:00,8.39,0.0,1.0,0.0
2022-05-05 01:00:00,1.99,0.0,1.0,0.0
2022-05-05 02:00:00,49.99,-32.781760000000304,1.0,2.0
2022-05-05 03:00:00,94.99,0.0,1.0,0.0
2022-05-05 04:00:00,11.99,0.0,1.0,0.0
2022-05-05 05:00:00,0.0,-602.8513400000002,0.0,2.0
2022-05-05 06:00:00,1.09,-0.19999999999999996,1.0,1.0
2022-05-05 07:00:00,139.99,0.0,1.0,0.0
2022-05-05 08:00:00,181.48203028,-1.0,7.0,1.0
2022-05-05 09:00:00,562.4977387900001,0.0,6.0,0.0
2022-05-05 10:00:00,997.34993165,-0.89517,3.0,1.0
2022-05-05 11:00:00,67.65960036,-25.00999999999999,3.0,1.0
2022-05-05 12:00:00,91.94999999999999,0.0,5.0,0.0
2022-05-05 13:00:00,554.33520093,-103.37,4.0,3.0
2022-05-05 14:00:00,0.99,0.0,1.0,0.0
2022-05-05 15:00:00,45.65128889,-3.25,3.0,1.0
2022-05-05 16:00:00,116.82999999999998,0.0,7.0,0.0
2022-05-05 17:00:00,1160.20365655,0.0,7.0,0.0
2022-05-05 18:00:00,0.0,0.0,0.0,0.0
2022-05-05 19:00:00,188.51205003,0.0,4.0,0.0
2022-05-05 20:00:00,1501.42,0.0,8.0,0.0
2022-05-05 21:00:00,157.97,0.0,3.0,0.0
2022-05-05 22:00:00,2.99,-258.29009,1.0,3.0
2022-05-05 23:00:00,0.99,0.0,1.0,0.0
2022-05-06 00:00:00,10.68840889,0.0,1.0,0.0
2022-05-06 01:00:00,0.0,0.0,0.0,0.0
2022-05-06 02:00:00,0.0,0.0,0.0,0.0
2022-05-06 03:00:00,0.0,0.0,0.0,0.0
2022-05-06 04:00:00,0.0,0.0,0.0,0.0
2022-05-06 05:00:00,0.0,0.0,0.0,0.0
2022-05-06 06:00:00,6.99544837,0.0,1.0,0.0
2022-05-06 07:00:00,2.27055343,0.0,1.0,0.0
2022-05-06 08:00:00,0.0,0.0,0.0,0.0
2022-05-06 09:00:00,19.99,0.0,1.0,0.0
2022-05-06 10:00:00,1.48,0.0,2.0,0.0
2022-05-06 11:00:00,31.94987759,0.0,5.0,0.0
2022-05-06 12:00:00,44.98,-13.000000009999994,2.0,1.0
2022-05-06 13:00:00,0.0,-970.3813200000001,0.0,2.0
2022-05-06 14:00:00,0.0,0.0,0.0,0.0
2022-05-06 15:00:00,1832.72858793,0.0,3.0,0.0
2022-05-06 16:00:00,51.99,0.0,1.0,0.0
2022-05-06 17:00:00,0.09,0.0,1.0,0.0
2022-05-06 18:00:00,181.94000000000003,0.0,6.0,0.0
2022-05-06 19:00:00,69.99,-39.130979999999994,1.0,1.0
2022-05-06 20:00:00,1.48,-258.38930999999957,2.0,4.0
2022-05-06 21:00:00,128.74716751,0.0,3.0,0.0
2022-05-06 22:00:00,0.0,0.0,0.0,0.0
2022-05-06 23:00:00,9.00968272,0.0,1.0,0.0
2022-05-07 00:00:00,0.0,0.0,0.0,0.0
2022-05-07 01:00:00,0.0,0.0,0.0,0.0
2022-05-07 02:00:00,0.0,0.0,0.0,0.0
2022-05-07 03:00:00,0.0,0.0,0.0,0.0
2022-05-07 04:00:00,0.0,0.0,0.0,0.0
2022-05-07 05:00:00,0.0,0.0,0.0,0.0
2022-05-07 06:00:00,0.0,0.0,0.0,0.0
2022-05-07 07:00:00,7.19581425,0.0,1.0,0.0
2022-05-07 08:00:00,829.65260258,0.0,4.0,0.0
2022-05-07 09:00:00,660.5410865399999,-290.99,3.0,1.0
2022-05-07 10:00:00,8.69511888,0.0,3.0,0.0
2022-05-07 11:00:00,82.16846306,-1.0,2.0,1.0
2022-05-07 12:00:00,154.16374783,-30.000000009999994,5.0,1.0
2022-05-07 13:00:00,730.9100000000001,0.0,9.0,0.0
2022-05-07 14:00:00,638.8748460500001,0.0,5.0,0.0
2022-05-07 15:00:00,0.0,0.0,0.0,0.0
2022-05-07 16:00:00,297.46000000000004,0.0,2.0,0.0
2022-05-07 17:00:00,83.12143418,-290.97,1.0,1.0
2022-05-07 18:00:00,123.61847173999999,-29.182458000000224,2.0,2.0
2022-05-07 19:00:00,7.98,0.0,2.0,0.0
2022-05-07 20:00:00,2589.75613853,-71.70000002,2.0,3.0
2022-05-07 21:00:00,0.0,-1991.52358,0.0,2.0
2022-05-07 22:00:00,3617.7837182499998,-4442.00000002,2.0,1.0
2022-05-07 23:00:00,0.0,0.0,0.0,0.0
2022-05-08 00:00:00,191.99,0.0,1.0,0.0
2022-05-08 01:00:00,0.0,-10.200000000000001,0.0,2.0
2022-05-08 02:00:00,4.14197718,0.0,2.0,0.0
