address,balance,mnAddressAPI,timelock,mnAddressCakeAPI
8defichainBurnAddressXXXXXXXdRQkSm,156001461.37400824,False,,False
dZcHjYhKtEM88TtZLjp314H2xZjkztXtRc,20817351.44884467,False,,False
dVbEYT4yBaDFHhkHdxuN2qQNbqXRg345za,3120091.1135,False,,False
dcBC5CADrsP6qAuMkBDVUByeAp2Fvkmq6G,3000000.0,False,,False
dTDYArGnSSuAEgQtCJxUqFP6x36uDgc1Tu,983473.43681289,False,,False
dZFYejknFdHMHNfHMNQAtwihzvq7DkzV49,800000.00001,False,,False
dW7DaTE8t3ZSQb9y3w8FqxH4fvPknVgXMZ,473516.64915295,False,,False
dMWW51g1mCceyTQPNCNzUD9wVeWN7XGhQR,407579.20778411,False,,False
dHxnJ5rikrzFSLe7UA72B6k7tP2H2mUdiX,404399.03359312,False,,False
dXYsi8HHTxTizFQKyNJJL6bpJqAVCEJNQA,325699.17952165,False,,False
8QXHag6KxD3iE6Kj48vuzqq4LjkFGsGixw,323665.53671346,True,,False
db8jxAdUBYhCNpwzEEk74oPvQzVWizMaWg,295882.04747879,False,,False
dQAqPEj7uz39NNeVgMMMA8JnJZvGvLu6ZF,255196.2559991,False,,False
dMN99eNMhTCi2R4w6mbBmrthYQBy4qFj3u,250862.67632375,False,,False
8Y2P1DdEK1aeTUf2bRTUPWZZibeEc1fv9a,245541.85218884,False,,False
dTb8BT1xAWgNHNAxmDap1azxYY3RoszPuj,215551.0,False,,False
dRdfdw59dUeMTCmdT5MbSAounrCvT5fxH3,201024.00001,False,,False
dG2Db32QsMxWysmGTCUFJn7SeRpgCymyE6,177157.83003005,False,,False
dMMgvArNKP3JYSMdFC8w4fqKjXF4GjgSTp,170634.2025628,False,,False
dV4esUd3EZXVgDAVaFdVCvDqhnA9MegUYh,170575.33484183,False,,False
dHrASk7JN5Xu3rVg2z8ojMjEkTebeW1W5s,170448.72363148,False,,False
dNWZAswj9VeG155NmZa12BLaVbycBjLvCq,170252.85512493,False,,False
dGTYwVrNWnKXPNea11gDkf3LsRwYAqkSih,170170.52481448,False,,False
dQEBbRH1UmXaWnMtKTxuUJFKgsCWRoJPo3,170157.18666828,False,,False
dEyNMa6BVxxkMdQzzdHNqLxNNTcG5gqv45,170148.16579535,False,,False
dTsf5Lt8FHokEgQpNqh2y7HEVsXRfS4kY4,170138.17817603,False,,False
dXN6E37G9orQVTkuacMRLQbBj4BXXXDpm3,170043.81624688,False,,False
dLp37P8e4Cpq6WrcM4WbBgMJEk3CxtiTpy,170023.44898864,False,,False
dZcmVZSbU4HqsShxbMAWtGbTTvwdDaJgLj,169961.99415434,False,,False
dcNoefGRxAHZGVGm4bSzXcQzPF87xNQEkL,169944.38335277,False,,False
da5oqNa5C2h7kmFbQUpE9cotiE75LuQtb9,169729.422398,False,,False
dakKPrzvHzzpS6yBLfUJcT4yF7zfEoU4zQ,169561.67946074,False,,False
dQaCEJF34SynCkq7VQk3gZkxkBrLy5LWKJ,168268.94413154,False,,False
dXz2YUUA4b1SVej5G6BrQf6Tz5QmsNiDT7,150000.00001,False,,False
dGzZM6ivhc3Rqzk8FmTSf6DvUcZrVjbBTc,109374.66250603,False,,False
dPR2my7pzwViMYo4hdXQ9hWQH3bBbqDyBC,106646.46127804,False,,False
8Tu1o16szqWxVj2wz8BeBrjKipb3xN2iH9,103238.73561534,True,,False
8NCeg7mishbMZ7mygqyABfCBpoUhSt25wr,99839.99991276,True,5 years,True
dR9uUR7vTNF31PRw1EhDbLv9heATZAmfjm,99047.4888225,False,,False
dL543Ycv6h17E7XusCdFJK2orGjeTQ4ngQ,95010.77966777,False,,False
dXpCTq8bDALp4F8vvJS9nk42aYKBmUG3vF,92784.61422802,False,,False
dS8AhCvLC9ENTu3kQ4M5GvdZy9exhYRp3o,91011.98386378,False,,False
dMYRAEyFKLFpus4Sqqw9WBFeWy2hHShLoU,85955.80035041,False,,False
dMV3VGEYteeDXdHmSxqyBGnBndhhhLT286,85876.99093269,False,,False
dMFMvJ6hsDN3JJey4VZv3rF7XmSG8aFGy4,85875.97383897,False,,False
dYdDbyrWLo4Vb3NagkRphBFNjEve91zCFa,85843.48048477,False,,False
dRpKV6RbLu3LgZpTByw3bYx89q5tzs6zGK,85830.98104511,False,,False
dTEsYVPKbCWa6PqXTg4MEKUE1GBzgCYrJ7,85809.74343439,False,,False
dKfHVDa6xf7HV48dfE9tTTAydsnm1zuUnT,85808.66088163,False,,False
dJD27CHcGSscwucywmorEdjF8rQjnz6sWC,85806.00773864,False,,False
dbmD7xvvZse5XLtKg2FQjWvnbDXb3Df268,85773.63068752,False,,False
dM93FzDQNxsLx7Drhhsvi7Gc16kEyFQAkc,85763.53431376,False,,False
dPJAPQAppxFontCbwJyz5nyk4ySgcaNRae,85759.60504077,False,,False
