address,balance,mnAddress
dWVDuFnePSAovXM9v1YjCxZfQok2dfN1mp,6885.05805897,False
dHwsmm2E9XaurdrxEwYR2Z1Bn5KkbWYqn3,6885.05792519,False
dUZPCJdYBojx7CQRNnE6mLLJWMr2Map6eJ,6885.05784125,False
dNsA4NsFLrdt9LGwMyWWBkT7GfS7E5w7Gb,6885.05782955,False
dJa71XihuxFZoMuZafCBXT7hSBSs6C6hbW,6885.05757771,False
dHoB3z6vsQH8bvvEdCokEp3bd6JXNJ3Lbu,6885.05748323,False
dDr8ZqG6XU3vUR3JKTGtX8vqx5dKCw5kpX,6885.05720905,False
dUsyNoLHNf73dxvsmgPGTxEnB9WCw8SeeE,6885.05713127,False
dFt1wqYW3BkS2UqNVepMTumy2zWb275pAw,6885.05692232,False
dULi62yKHerp7sm7o6M4QEstcxiWiJ7254,6885.05635816,False
dShu9qKsG3XBDouU7S3BA9Le4tFxydEdVx,6885.05558453,False
dHJwPv4xFqZZ7Nqctm6jhrLZpRoQd1jofQ,6885.05555955,False
dHt5oAtwU1ttiFApif4gz93hHvFG54uiz8,6885.05517793,False
dc4gadPSw3nBwsnnS1Dbzx9uBpEy1CQbDM,6885.0550037,False
dEJZDRFCECgV2u23ijiYQs1G2WuMit9Nu9,6885.05495216,False
dbbQjSfwBLKgt6VVSqrTeZ4D9REno3Sfmu,6885.05487746,False
dM2HmyBYSR6aCVs2unCnKTzCDZYeHGkvDY,6885.05482032,False
dKZFyEDT3XYAab7iLv5K9oDqTEoKUZPtkw,6885.0547093,False
dHQxGyaPRGnnPQ5c7L6aHC8wHjoo6Q7D1Z,6885.05464734,False
dKnh9kMsjaS3CeqxJApPrs9UKY5sK7wQAF,6885.05424392,False
dR8Sxsk84BCaFfvDZBeMbBei6w6UEQCpGd,6885.05386724,False
dKr1c3YjvRFYvxWjW8T8WuowUff228NTCf,6885.05381364,False
dRqGAwhBZqGBUW2ST3rqoRebmUFvJUWU2e,6885.05380098,False
dFLzhuyxtxySw5m8vgDza6GWFkn7aHg3Fs,6885.05339183,False
dFXo2zc4S47ZsJxYoGhzUBDJEtFo98KUGY,6885.05332299,False
dMb4JCDWRj2ZMR9asRyAN1R6V9uj2ZR2HU,6885.0530321,False
dEG94ox2RqtUXakBD6Qh1XTKrrutehfLMV,6885.05297382,False
dUAx4Wg7EEewQ8QJ9qqZe7Y1UKhyCAGHNc,6885.05279237,False
dKhmREBeNmxAH75xuiAgHUQ6jNYxzcSXza,6885.05271205,False
dUGFNsin1MMv5KM9WYzWxRf6ba8MUSSVYw,6885.05246488,False
dSW2dxKFb7NNRURgJNP43dhBJsNaJYJads,6885.05243314,False
dU5wEGcMwjszdmauCrGUCmUPUz2ZszeTJr,6885.05230751,False
dPoezFiRZ3f5699rduY1UxdbL7D89xvSYG,6885.05228228,False
dQG2cjFYPTStmQPFaeZpd9xTnRfhtREEcN,6885.05220242,False
dReCx8CsK5Q6coQaWZBb6Fj3AHzNapi2Dq,6885.05218673,False
dbv9JMpUQqJwTVMwYcn6Tp7xkpqj4YGmWv,6885.0521099,False
dQ1UEMccZyDndd8byG6WbUmWs9eRqPTwWE,6885.05201045,False
dDfnH1YcXaH7ASEJwANspGG8wQPNKAZyfX,6885.05198269,False
dPZDoG41CXTT4ViE7VenpakbPH6UNbnVmY,6885.05196712,False
dFK5QFKSTBBJJNNmHGZDv7kBcfV85iX2qf,6885.05186676,False
dZfRULivBRfDFpqZw3UmxG7vLtShxhvL2P,6885.05181814,False
dFaEraizc853aYxjGZsaubi4ni7AZ4qLVf,6885.0516213,False
dE6nTTHsbW47y735thHjzU3JMZbNdH7gdM,6885.05139814,False
dUxy8B5SVfmiEdoDCG1BnNMGzQXttzLoQ1,6885.05131347,False
dUt4ut9tkUcS3x67HfacL7j2JvDm4wy3Ur,6885.0511273,False
dGpbgmRmJS4mPaKdRn7W4ALTUPzdHNigGL,6885.05056431,False
dTY6Xw3C5kTxgfVAfGkS7GnurYdKWEvKoj,6885.050141,False
dMeeMnuMspoU44eRqJYQWRBF1eC4cZJqpf,6885.05001004,False
dUSiKQBJMbuG3j4msYShJbUVjR3obxJUB4,6885.0498173,False
dJz2uXjydsXaMPDLddeesGZdDM1TBefuBe,6885.04974178,False
dPwRfjGExv8ZaL3C5dBJn2rTZPdXR9HNUv,6885.04958481,False
dQffAfm2xAXt9RWwkEjtx4kjeGtw9ZLJ52,6885.0495253,False
dQ4QQSpGw1YnSCHxq92PP7wvxc7Rf8mMKU,6885.04948897,False
dRBobBvQjb7qQb47xXwUNWGG2oN8iEkUc1,6885.04930548,False
dNvrW7W9kJmQhv7p6qFsFJyRNZSGgZk8UA,6885.04867913,False
dYWXJdLbWDcku9iFkvm9CeDg2MSF4fqsuP,6885.04839673,False
dGwyNFZEm2xtCVhftBFhsStjtkqU8PS1wM,6885.04831053,False
dVjPL8Y1qB9SL5odhFGZ7sNLHFCDeic3WT,6885.0478241,False
dPg37QUMADpJLz8ekwvuJCckHhppW1o6Xj,6885.04746986,False
dDeMLj8iJGUptQZeBPkSBXpq1ZxLqDB855,6885.04730045,False
dEx5aSbxx77xmGngr3J8h6iwFDQtuMYCRd,6885.04701477,False
dQa46i5XpHgi1cqhm6CGMyaXwyQo278y4Y,6885.04693305,False
davBENW9EjEwFEEWv33ozv9zS5cp27oTQg,6885.04679992,False
dXvRT6GBAiTZ4n8XsnXptXQ4mED8xLo924,6885.04678144,False
dUsy2MJSzDb9xvmh5XcSU6acb1tsy1HV1s,6885.04659112,False
dVGVX4mLc14nA3gwn7eHTRioK3MFTqL69h,6885.04654342,False
dNoUYv9KwZFLERV2xdHESaU32Mw3ZwAjAi,6885.04636452,False
dTszREbxEXfgKKxaTm4LpYWce2BMF5cHdN,6885.04610756,False
dJQrwmNG7SoqvWbcoqUVrQpan47Sswtbpx,6885.04596061,False
dRvC1uxHqgd7XGKgNcSaaoHkGyfRrunxrv,6885.04556082,False
dZsGuPknMLyyeWRMVgCMjAfso6NqjHzeBZ,6885.04513858,False
dZJ7SpDWrhvtoC37hiZdefjVW6C468b2Eo,6885.04507566,False
dKTePiMk6CDrUyiXx6rCLGwKZovRN1SFHn,6885.04481166,False
dPs5fFUeNC11VhdHGGFi91FRiwuyLyEQFw,6885.04469246,False
dTjA9PRfaJix1U4ovNYQQLh6mqQWTint7P,6885.04422096,False
dDaDmnArbzsizpC5ukV5pyq6qGhYcHXcFa,6885.0441385,False
dWBu61xDXag5Cca2tsRAadfGrYjw1db7QR,6885.04358975,False
dbw44JKBKHVPScxhaYbhDSqWwe51BFbwNa,6885.0433776,False
dZuPjr1LTvyGM9Az7RzVKxvN67FJBtPpEF,6885.04333714,False
dPYZss9KmAm4Qha3xxNC7Hjv2hX7yP4pjJ,6885.04263815,False
dP2ym2qaPKudLECP3sgLX1rvrrXdP9HATw,6885.04225611,False
dNALunchyqRqLNXFPhjT1RQn7Z6D6CaUeq,6885.04215382,False
dEZCzQ55pPq5MNyTsx2zrdKyBVJsLA63BT,6885.04195571,False
dJXBQdAWCDmxL27aqihXVzZ713FrAfdtbQ,6885.0419193,False
dYDAFqx8AQUDksVnXRLxp32DUJJpkuG95y,6885.04150632,False
dK6nCcp4FHda2pwh8KKgUD2oPFkvs6CXeT,6885.04150378,False
dTGwkUDy7gdrGbuS9Hc5TH2oFKwcwSDFqT,6885.04067074,False
dMnVnmXiHwbU1jAVKJqYvMg9JKYR4XSuxw,6885.04056945,False
dDysqJCFi5n5cpPncazJ9bS9tE6u1LHn6e,6885.04046585,False
dEy5X5Zy886Vfxk3VmGq142PriwK5JYW6P,6885.04017061,False
dMGjj4E3hAKQZ3VuM2k68Q34yZspgaJwyh,6885.03984204,False
dZ1XuaBkEnNwGdSxCNp9ZJkdaP4Uyazcdb,6885.03975739,False
dboJgatL1dUJMyJguBnBsmEYeYSmC7A8NV,6885.03903351,False
dQjjw1FTToADAvhx9rrb4GtW7EiEXGs1Fp,6885.03857481,False
dDVMeawxx5L2EkxeY4wak6JTPsLHtetLHB,6885.03782063,False
dXdhcMPrTuMMKqfhWEurE9PZTKVegdmYow,6885.03701597,False
dXZ7Vxp99e3WKs7Jh1mYDmoBpKp7nwEVgq,6885.03683224,False
dXQRYC8j7fkuL1kubWbnmFSjBGWuwy3jrC,6885.03680092,False
dGouvuF9czpbyPEgstKvWrFDWRPmu8dBhF,6885.03677053,False
dZkVKf26iEZanKc8LJXLxtZPkndj63JV8i,6885.03653703,False
dZFvrk1FT9mKX4ed6p7mq63qbRatxwPTwK,6885.03646971,False
dSdfZMGX2jPgBrVqxnqbht8NaNaamviFhB,6885.03636164,False
dG1PTELBhuKCyJNUrrt5RTGcyWLLvdusPa,6885.03623608,False
dKFM5UoDtz9XngRAJ78vTGTnFPisWB71gZ,6885.03575544,False
dPQGkdCNzvzXCGV3wmyu23tvM79pGeMxGs,6885.03539781,False
dWg8X1VVKs7BWtDywfZhFKEetNe6qJkSYU,6885.03533774,False
dQfGdFJeM5BozZx4RpA49fXzvvYtW1RvCN,6885.03521693,False
dMc4ftJNJyAydUTUxjytr1g2iYBo8Je7XR,6885.0349244,False
dE6TqtTYBMFkxofRtapnsoHJArRuBbrJf8,6885.03483451,False
dKNWgwhv7RfmhZHsZkvwZRofqbMxwQCz2r,6885.0345178,False
dGcPJVALxmj8EzHjshwRt4i8LeKy2dFQaB,6885.03446307,False
dL979YqgUjCddG437eY7xLeGhYnwkcif9c,6885.03438405,False
dFc6g166k7avRL5dLhyyPsMfDHSiHR2N6q,6885.03429099,False
dEfdQAjcMbGH8RftB5ptswArSriC6eKkRD,6885.03422032,False
dbKP4VYVDHehr4uAD7dVgSzgDe9AEhkiSW,6885.03405627,False
dQsjBpMpQKsPkQALNKJVxPtFEuhhNKA8yg,6885.03392194,False
dc31MDg38z4sUbXPiaenNztYHWrfGAvYjC,6885.03345811,False
dS77WnzDKSd6gKViYHS9R8d4PpiWkzRS9Q,6885.03336515,False
dcMSUfH9APLeqDhmXQkGSFUBvdfFHSuNW3,6885.03294078,False
dUyKbconx2zccVtwkn5yfDRVLk8ZNtxY54,6885.03275157,False
dQ2AkcVsTw7tgexGxegeDLykJ9JLkvpE7r,6885.03261942,False
dFt6tppQpFpUPqYPB8LJEtJ5f9gJKzxGrk,6885.03218077,False
dKAgQvR86CnTtDTvxb1g95xWox3vhgoB9h,6885.03211745,False
dR3pgXwAKFayGZzQfh19mbQbFdKnxVh9x3,6885.03202393,False
dVA8w6BCP3HkKEcA2NYEobLGiNMubF9rpC,6885.03186427,False
dNeHq5eCbxBDWtvPZqPrSxMeNbqrqcZASB,6885.03184998,False
dHAcXoxG3yMBfTxi8ZF5FTD6hyKqPBJViX,6885.03147881,False
dKs9gBUM7i8gkrQuqXsd8JBgo1dqHo5h8J,6885.03143722,False
dWC2HwdEGM1qrWGWs11L8Xez9ydZZMsoy9,6885.03125131,False
dZccyygM9aurTE2mFDWV8d9MmcBZsgcHXz,6885.03123732,False
dZUZLWKPqhu1cknARjH2sK46hi5N2nt6PC,6885.03119154,False
dM4j8L7C8Fg7c33Fan8waY5bPhH3NNeR4R,6885.0311485,False
dadmP8MHxCgUceaKpBvZk9BgaQEaxBR492,6885.03102614,False
dQ6rFMTyLbKfi2EBv3WoP3uBzF5SjrzXTk,6885.03098272,False
dMe6wFJZZMftCjpTbhztmHsBfCgsXe9ujq,6885.03094175,False
dPravcPZympJRQfqESEs26iu8GnFbX3iDr,6885.03085808,False
dGUgY6teVejs1uMnpRUyHJg3XvVjVzwvBc,6885.0303232,False
dRHPgW4XxsBCWuFg1YWfjL5pb2yo7Rj1Pr,6885.02995513,False
dUcDgiqurNjDft6K4okTRuLbBW3aFXVfxj,6885.02991722,False
dEddvRkM5X7koUJ1PiVkx5wUZydj5mfAQe,6885.02985194,False
dHAf1iudifkWDV8ZdZ1rPn7HNVTeTtDTPf,6885.02983339,False
dYxqsU1wdh9AdxeYizYzv1rtRue2QJtuof,6885.02983288,False
dLZViH42hxNN35cray5T9NWeVV9NkCkemC,6885.02949922,False
dETHsaPdRR5eJLfuRXZwTdbtN4fbCFGzjb,6885.0294529,False
dEpmTNcUt7wmMLQZt2CoK1nDhhsrWbtXwT,6885.02943889,False
dN2D3NMFoMjzuvwuHRAxXPVYnf2YSFgE8f,6885.02937368,False
dF3KikUprRTyC95iHRP56hK97dhdLNRHJA,6885.02891196,False
dR3b76Siv3wuthUFUYy12AyojKdwVSCFne,6885.0287075,False
dP6h7vpg9E3W5hqj8UT4fftAdDggxfQKZL,6885.02789847,False
dNBBBoHadpUXpGfLFCQL5ihohDRhFcxwRE,6885.02772193,False
dGZaeGFGFiuN5VtUHoxpFAxehea1e4SFnD,6885.02760504,False
dQU9ApCqfVthd6LPtBabPLok9iwADqWcM9,6885.02736083,False
dNibHAjLiQUkEdfiq87nEQeyQ7WPbpx4dB,6885.02719768,False
dFFRNoAcymhZiwbPN5zr53UCyLu9neaWxx,6885.02715427,False
dbuXjXgdodz8oNsxpU5K3YYUGhTqFYnedH,6885.02675687,False
dXb2zkB24XjM6qspNFeyTxagPAf3aJJQz7,6885.02665302,False
dPAhoNnXKZm3uoiDpWje5FrJxFyQQGdJsY,6885.02665298,False
dXvwGskG6C45ZdxP2JxuURCfedWvGTtWSe,6885.02645377,False
dLxYB71n5oSHBJ43Sx8vyqzqzXQLZarwKk,6885.02642497,False
dXg1mvub55KCgNTBDgFw7S3zRsiXtKKpzc,6885.0263778,False
dQkd12zqwnMGfte5wsPXEoSr8ACctRsL3H,6885.02630224,False
dJ9KC9qcY4o6iyWFAYCKJ5fd81qCBwwXXf,6885.02609054,False
dFz8znqNE5GGib8imzKWVWfJ3M8fDoFXEU,6885.02606622,False
dQbdFL7UvyRiidaxJiT3BGh1568gQfQsLw,6885.0259541,False
dPcfxDMffpPjAkhNExFYNkFyiNGWH2RK84,6885.0259016,False
dKiJvuCCFtmrDt5KF6Prna8eyyMHoFcmm6,6885.0258516,False
dU8yE5WteBwM9zNLpVEWxGXUEnL8h5kSYv,6885.02558564,False
dHjncsTKtHAbAztT8vwPzBiytjmJh8HRxZ,6885.02550005,False
dN2SuURAJEEznBEKD272YwtcHAVKtC3cRN,6885.02549891,False
dMGJDgSTrmkgWh9BBSsHGeJg11Jizzo8X7,6885.02549354,False
dYVHCL8PHiWuYzP82Kcs1BgXkjoGswNnrn,6885.02526563,False
dXLu5Ah2s1wVqSLp3DGud2kVZpdTuaq4pf,6885.02519528,False
dRYiLrC9rHdYPKKd5cFwUyyWLDaEehUqcX,6885.02510138,False
dDcFVPnoDuBA85D7yTgU94ig3q4LcdAqTE,6885.02479245,False
dZyWRmzb4PNAQJqMygo6Mrwn6cGFucBnCD,6885.02431173,False
dTQ2QvbMadyqd3gajjMJEzsVenXuTmqkwt,6885.02396374,False
dbaZVQ763UoErBomSvxzqttqQyF2WFemhY,6885.02387807,False
dMRw3vRBNyy6Roo46NHEN5iToWVioPuT4W,6885.02377461,False
dPuXF8VWGBeR7oBeesfuVoWVRoxeNYRrdP,6885.02361823,False
dRm3J7mTo4C89q6PJU9hmfxqDWgoabJFC6,6885.02353865,False
dXap3PcETjzNFMtWV3REGEWnBiGT7cBkEs,6885.02339595,False
dHvQmdYgqaKDdwygqdvvxU3FuL8aPsSE63,6885.02334274,False
dFpHGaztkKBGXdgoVnQFGYwFTMMoJiiYud,6885.02315292,False
dV5wAXBCAdxcnXXWkPkT9rHHG2nDm9mC1Z,6885.02310232,False
dGpup6EHrvg49h4vPiwW6QZiK4CWZ4jVe2,6885.02294544,False
dU1VJ1rVN8K4XtX9UVifUH4pzCuapz8Go6,6885.02281286,False
dbsUVmUQxE2NpQ5sBNtFoDHoaWqBHzrZjx,6885.02267352,False
dTU3sn1SR2u19E9ytPfXR6pPVfDdtSf3V3,6885.02249617,False
dGW9F5MdXeD6TxNbgMz5zUaD4bX5P3hcDA,6885.02240778,False
dMfcYVwXfgMzTVRptA4x5kGQAe7QGG6uTw,6885.02240761,False
dQkvyTowUo5mG7SysWbk2xvHs6VbhE22Em,6885.02240694,False
dW9ug9y4exhrbsjEmA5St6UpxyqkTwRfag,6885.02239516,False
dQ1oKXUCY8Dw3QmTa6i6kpceupFAZdmSRj,6885.02237772,False
dX3j2tMkLnr2tB8TWDFCyyrQbme5JxtJSf,6885.02234483,False
dECU1Lr2vEmnLvBoM4FQUgRVRotnMQSnAS,6885.02216426,False
dTS3RT74iT9psL99dp3AxsDT3VcqyGjPBF,6885.0220501,False
dJWmPJxRXuvViamcdWLEf9XgEGrQLaeBnR,6885.02149896,False
dExSujb7fdYgHUXgAHyK5RZAFTfura8DHC,6885.02145436,False
dNPtt2Nytyb6YDoqUd52ph71QmA5Tnp5oE,6885.0214017,False
dXigUvUwfvZg3EBkNU2rTbKb8z54e7r2bw,6885.02131122,False
dFTVnGYnZKVVryPfAG3ErXPXVMnmt49xFf,6885.02096866,False
dLmwFpYdft2x5bMfqG9aQkwWtAiXCxE14v,6885.02095289,False
dZbMPwUEnqPhZQurXFT2NFMXaSjuTfhzZD,6885.0209195,False
dTJi69oxqHfrXPgGiHumh6ixNEUbjnnXKw,6885.02047111,False
dWZhJ7uNT7JfhsqWny9CVWgPvHAF2Nwd6c,6885.02027447,False
dH5X2kUEWqek9weMDbNEq5uqq5Y3qUwgLx,6885.02013229,False
dK6m7AEYhHjCC6yokV7jNhTGKxZRiwA7rt,6885.01997806,False
dGSrsS3EBMeZLYtxgKwS1AgZsWsAnCjeyb,6885.01993254,False
dE2wHyCAf8wp5YRXGC5YFgxWV5K5udVP12,6885.01942942,False
dJ9wNkRupwjFJoV2ScNBoNFaJG1vfm324J,6885.01941906,False
dWqko9FiQUQiHFyuoRqYwKzQxkWBbRW3GR,6885.01931739,False
dJadEJuaSRWSqHpRxw6Lz9cG9zXxnAuz4i,6885.01919255,False
dapKMHsDtHFYdGoYkeF5ihFinY67mW5hNK,6885.01915652,False
dQzZZkBUixmJNtaBtTnC1mdfvjLTM9aAMw,6885.01909885,False
dNBis3du7fQqLTwAenr1djEfgyZNifd6Na,6885.01901385,False
dLfZc7MtZLTKJDCmhbNFACGK6RgnDFgX9G,6885.01885305,False
dUf374ZvCyprXbf9BMYArzqTZgRwWB3aX8,6885.01880551,False
dHq72EjwhxrNDbqVfkoZLm7zrkVZSpiXYj,6885.01872541,False
dUT3DXyr15r9cjwCQYFuMD6MrwwmSv5rGL,6885.01826351,False
dbyG7VVtoYLYECt5BMWAEmZWPwKz56hJrj,6885.01804184,False
dbAdTryNWxPjZkHgeAqFWvcH85KzcLiiBy,6885.01790296,False
dV176eHbuuYUxhxyHy6zG61GA996QbEcB6,6885.0177221,False
dDRiR7gDPTHFTxCXHgXduQRfKwdCzaL8MN,6885.01761299,False
dZ4qEPQGtfMihuszRJwjFTxCtbn1Jj5ZtP,6885.0175001,False
dQNjfZZz1uSXBsGQREnDz7UgHAxTNC6WLR,6885.0174836,False
dJijCoTmMRsFzGSGotSuHuYiRieuBe5Mbp,6885.0174485,False
dF9WSoX8ZJfLxzXDRyB9g1ytWHjJKP1QZq,6885.01744003,False
dE9womyK14h7d2TbrJLzJ5KBa8KLUjd5kH,6885.0173395,False
dDZ8UZtAQhKTKtmEHPWgHP5zbSH7yfBLgG,6885.01713874,False
dUerUsVEGYCzswz1FyC2Qzxi1wezgDiSqt,6885.01704213,False
dGCEhBrHSLrNtYkkHuBEWaXuk1vgZ9jMRY,6885.01702562,False
dE5bvXY9qPnbfZrGaaHmeva3Ru94azhQQZ,6885.01686738,False
davEQ91brxvLy3X7Lv6H6R4wSnpqQfnAu1,6885.01684376,False
dGw2AH8uFT6skAh6PpGhra6vb5xXGpUwKN,6885.01683819,False
dYaPvUYTuTJe1LjrKeHtu8zPQKTZeMFgaZ,6885.01665396,False
dGAScXroMwokMTt24DdW2yZYrTWynujzKR,6885.01662762,False
dYQnPwYxpuR5iKqxAExEDvzGCruZ62H7oE,6885.0165887,False
dV3RmzvqmKiYAexs6XmG5ccrowtF73Jm1K,6885.01648114,False
dReBCLzXLGsufVY2f2aRjtLJUt4dLxhhZn,6885.01619188,False
dGUYmMnkzbid4XeXF9WN5wmM9mSSHL7bNW,6885.01605222,False
dFVSYrSLPg7G1ut66rcdpvKPMghFWnnHmV,6885.01591108,False
dR5RGMgQgHJGK1E28ZD9jABUu5tYt2iyLJ,6885.01571296,False
dMqmApV3ymH5C1LNVcuft4nrzRYzQpgvXc,6885.01537339,False
dDSPNHR283CrqWYxAhJVaZewbSUGz2c7NS,6885.0153459,False
dcXWCM4ComdydAxZyKYhrdXqnjgLKP2avz,6885.0153154,False
dKaJVmoum2AnUafsTwLGbfryze7RcbLVrP,6885.0148626,False
dVRS2JRnv9phXGCRNjtuP5yqX7DApgjkSw,6885.01470504,False
dJXWJucxB5b2N1PY2n8mWNGQkjWYN9W9dN,6885.01468494,False
dXo3wSLuP97pdh4zf6CQoT9FVBEctkLmBR,6885.0144945,False
dVXWVo8eQY6w9U14vS7ER9KTYdjkERYZ6z,6885.01412055,False
dEH8awGGZKHMfShRV1wL87D5UVkqkN6LXF,6885.01392706,False
dS83NMZnNytS6Gw177qLKT4pa98t6LaahA,6885.01389024,False
dTnHbbuj8fCZUAcpS6TEPFC7wBseXXto59,6885.01378777,False
dYu8U9Tk6ZKqQCA7RBz8xpd6h3gmhFEXVh,6885.01376024,False
dNcDo9wuVyzENsRV49KqcitHURLvr4NM8k,6885.0136127,False
dMsDR2N4D2PTTDB9pjvwPjAvsHWW6kzSFV,6885.01355441,False
dKp5dN1EfzHXkdhEaCeCsFWJZcrvV6QsCy,6885.01318162,False
dMXhxh97ondyWvUoLeijS5RA9hd1m8eNFC,6885.01312609,False
dKp13pxdkh6WaW8ov2rY8bhBBXr2xb7mDo,6885.01310904,False
dbzs21XNHyehDu2SCrKboxCDRUZEaHcfvE,6885.01306238,False
dErHRW2C1AXJds5Y2eMn6MsVponqCR1Xi5,6885.0130496,False
dNDS1uKVvw65qNthBAivaZ7Ca7kiWZdTmj,6885.01295364,False
dLCDnEjeVuug14T4KPBkYJAq1vNdwh1xNp,6885.0129516,False
dZstm2XDxhwFKfZ37N464sgk3QVveUX9tT,6885.01293849,False
dNrFpY23qovH5pk4eHRu5SKqVpStUoBcpt,6885.01290151,False
dK2rrq5JSnmrHKcAEv5FFxqkMG2uAZQQKd,6885.0128985,False
dW3N7ffR4wpnF62NW1P8PiCfsHNMUnva6G,6885.01282553,False
dEjsJV1BeCQhQ3xDJskPNYcdV8XuzZTgxW,6885.01281829,False
dX6yHfk7G1fMAqvYgEs5yDs5UiRKUVaYU5,6885.01280579,False
dUXSuC1XcbcT5c6BL33GCZ3UPXSW4GsrNi,6885.0124654,False
dDaZwnPC56hH7GeYedfLKgJzvTaeEvstiA,6885.01239324,False
dNZDvBNMjU2gZ7eGsQ3mstS5AqN92RN7Rs,6885.01191127,False
dXkGr75zbsqp1ypTQi9PgRwa5x56fjD32u,6885.01189209,False
dJFzVH313i6oGM1hFscAxPTh1upMRk4zFH,6885.01183279,False
dQdgJRTUmXT7HRPcvCcGg9yUi33wdatozc,6885.01170312,False
dSTgBCM5RdRJdnjtDFxCbvmBYvpVNs9kNg,6885.01153328,False
dLr8XiTe5sSqB7Gggcs79EFVHeB9FYhhZD,6885.0115318,False
dJBi2KsEJBDbmDaDLeykseabDtP6wa1HpH,6885.01137828,False
db8ishDj2JtVFG2PStL1vMMj9VneB7kjUJ,6885.01137578,False
daAhTwcFdrpp76hquKEM9i88g6Z57zzofE,6885.01102148,False
dZZefL77Cq7Q8Mu4GeFnnqFJW6ELtjNSmU,6885.01090411,False
dLFqrossghDLUBXKviTP3j1AKndC3AKxVF,6885.01069484,False
dN4FeuWC2uh4MbSFXCckCCRoKynP225dgz,6885.01062827,False
dRP7MsHFJ7q7g7b7ZN7jCQLq3Fsedu7279,6885.01044306,False
dSgdqvsf8DHMUmtWF2wBq6XjrwDfqsbq9Y,6885.01044204,False
dPJ1pVyay9KCiKJx5VXHd3rZRHJ3dEUaQB,6885.01043742,False
dVEe1C4ipoj8uVaiyizd6H9ANqmMboxzjG,6885.01016652,False
dQ6usCmAkSY5NLDQzah3PF2GFNuCF1o4A1,6885.00999335,False
dTMYF31vUzSC2z7oV5yddrQ1jzUCAdEDPE,6885.00994003,False
dS7wKbedd6koYmLEidQB4Q8QDznzXj8mWS,6885.00977144,False
dbuoJuEN6FQSNcrdwoJjAgYhfRXEhz22VV,6885.009446,False
dUVQ5kU5Es1JWomPiGCUGTMd8xrcreL5sX,6885.00916906,False
dK1fVNsk3rzUJwbCKJ9GpUcu66LQ8QZit7,6885.00894474,False
dYdDZxe25KgJjZqrhSaaTdTPxBc6XdZZk2,6885.0088736,False
dZ6WTuXjDUdLR43sZ2KnAUdAw41zKTAEyi,6885.00871087,False
dX8zU2NXpy8Dox6qV7MQ5sA33TGdMnBmEr,6885.00861067,False
dG2zvVMANgUDaAqk57e8U2pYc6Q4sg5PsB,6885.00855744,False
dU9WnT5w3q5vgSMHDxbqNUTYrh3Jyxvmg8,6885.00855004,False
dV1C62TsyjyvawRjtUmegYHwTejtHTTvuu,6885.00849934,False
dbMXA64Ya4627TGqZ68UjfA9XmvrfdwynK,6885.0084985,False
dEfo6vWt6pgfneR9W5zWDkwRVX6AhSrAa5,6885.0084947,False
dTMSTdeno2faEnDhyFV8aTd869st1tTr4q,6885.00848705,False
dMKx7fmaquXHtTQhJWVH4F7LWyCKd86fd3,6885.0084739,False
dUWRKEohspVJwZUzHwjFbVKNsjcRqYYsrA,6885.0084516,False
db6sQ9JXvZkoWwyzBmEbe1HAHvPiw8Xy3d,6885.0084501,False
dU9KfPmChjM6oHvRpGPjq8QYSU7ob5ozrK,6885.0084501,False
dZ3gzQisyDWiZ9RUKka2q5CFb1gWrqCW1a,6885.0084501,False
dQgUDQGXc77YLE9yvuGmZmFF4hPt5R3ai3,6885.0084501,False
dNRx5BKMCJvT8FQvrwFey9hmQ8pu1smbwF,6885.0084501,False
dR8pXXtfHG6D7eFfmjyTxZ6o5HMoh4ANKW,6885.00845004,False
dc7aHxU3ZKXNqK5m6ZHD1XwuWW4va5Us4e,6885.00840794,False
dVKm9mosnQPBzq62bBq937MAoUsodtsfBc,6885.00840302,False
dRKkpUqtyRDayk9r7QhLS9TP5ubiVMyjJv,6885.00840151,False
da9Yc22rmffCdWdkYMmEpEFaYcinhb2kGP,6885.00840151,False
dZDfx77uBGTWHJsqecLnhh1qbFTvEiskS3,6885.0084,False
dYEnfwJ9AXm8yUZRCjjfHfmWuVxTx3WEgU,6885.0084,False
dUMwX67vTbt9QCJ12bDJDWdhyKKcLVQoog,6885.0084,False
dWfLrh1DXAyjgskSPc1fwN3rijLcBobRRP,6885.0084,False
dQyvvuGF3XiFMZ9zvfMtBtBkHfnjNnyXB9,6885.0083985,False
dEjK1kYaa2wK3ahqQhTLmgQGF4jHWGMu5t,6885.0083564,False
dSHPcazq13khU7ATEVQ6kyp52j7bMjCEaA,6885.0083228,False
dJ5BGMqWnusLLGabRVWTF1eQA54y31m3vE,6885.00786758,False
dEtHngqUYvYNCBdqTiwQciHdzqczeimYgc,6885.00771614,False
dWdFpQnwd8nst3jMthGn69RKE5WqdBvnFn,6885.00770524,False
dVyqHemA9haBfJRqbekZZdsKuet4dKHc7L,6885.00769741,False
dS4dtRRDtcZeKFG2KPteG3cwKk7XjTnQbn,6885.0074214,False
dPFsFFdcmyAgwrLkSroDEi3dibYcw6dm6V,6885.00722705,False
dTvb5EGz5A3EpTEzoa51YZ8y812PFP3uzs,6885.00710688,False
dGSeXnbvULpk1dRcxJ6qXs74peJtiMfvPv,6885.00697387,False
dGqV3STfVqUvJ3NKkZDqRLchhNck8RFwUf,6885.0069104,False
